Intercept,farming_area_norm,aquaculture_area_norm,pasture_area_norm,energy_area_norm,transportation_area_norm,retail_count_norm,public_services_norm,waste_treatment_norm,road_length_norm,built_area_norm,entropy_production,entropy_landuse,R2_local
0.08080092812706745,0.05190625478549473,0.01137223202465477,-0.011903367659935117,-0.08904384577750735,-0.012478322673009145,-0.261482484897347,0.2242293456052244,0.1219753463652195,-0.1212953131762978,0.18968107346649632,0.0054239719786002925,0.01845044082418152,0.6520311079814851
0.07292867749689651,0.08975500162834446,0.01103515954681025,-0.054196696492048856,-0.05604454024331589,0.0033150599712904313,-0.2862294386358448,0.29225178978234423,0.08780430787978259,-0.06731009273598708,0.08486174292010704,0.015362820864392142,0.01215600862794013,0.6626915617091759
0.06311148791008357,0.12589601159486044,0.012614696353475462,-0.10649415687201397,-0.02357783813271462,0.011327979826868579,-0.2839080488889643,0.31714422926563196,0.056203246387606084,-0.03402243740263447,0.018338421632274213,0.02758693910338659,0.011920470003245191,0.655194057573396
0.056364784616540646,0.13509961100956694,0.014948207586800728,-0.12742872562535476,-0.013253466141722027,0.012577458048027368,-0.28548808096037853,0.32596031196835,0.04696372932721403,-0.026368892614865823,0.0023234802570939153,0.03433877159444349,0.014628028660462252,0.6448976953032126
0.05776357259789954,0.12797268183842944,0.01718493821130352,-0.11790344469278495,-0.014386299458076034,0.006245207854329949,-0.286994565698619,0.31913160424121617,0.04640220558442893,-0.038319238102248784,0.026884012013891807,0.03766018562207542,0.00986050555587963,0.6348835035235468
0.058724762066686205,0.11897960576332957,0.020286796131931028,-0.10995718521891036,-0.017473251154036057,0.00010254813889739769,-0.28803335319781914,0.3120207366336058,0.0484215411535375,-0.049093160964320356,0.05043166143205413,0.04208818520930252,0.006262675908688493,0.6239566533830857
0.05751775826629722,0.10809612051096239,0.023901371674485607,-0.10410195402991651,-0.02137580317680337,-0.004592598004152983,-0.2897832848437726,0.30765392698361127,0.051991718952953465,-0.05749496793357728,0.06755078469563164,0.045771209372161406,0.006760659300890676,0.6116700507098984
0.054978697855852326,0.09509996275742566,0.0270343441476643,-0.09824975472366827,-0.025875449390500595,-0.00735273121553083,-0.29114753584216685,0.3051273322519616,0.05642887733075219,-0.06319124245234073,0.07688110884392836,0.04764498227878037,0.01127198804422723,0.597626266731346
0.05229172772486747,0.08344354598140172,0.029167067150119384,-0.09202529291698969,-0.029412641920580025,-0.008514627619149616,-0.29279184129480496,0.3048282235914139,0.05984293605871126,-0.06741788557648763,0.08081812257452307,0.04705280329930789,0.017109213421596346,0.5856149645199128
0.05021457588719996,0.07282174513899475,0.02982211098415134,-0.084609936793567,-0.03194024398652776,-0.008837975765825876,-0.29519878152018597,0.30620494573793444,0.06200972993851878,-0.07177636995835916,0.08244107120787754,0.0438716561963336,0.02332520651968067,0.5747442731656052
0.09906947613273694,0.019946699745508892,0.01953724331817952,0.006788549938587779,-0.18324421438501323,0.01649330844823022,-0.0476485818601111,-0.1511018847414227,0.21438033377292526,-0.11306033383669874,0.3585474849246475,-0.007196956719406286,0.01269597696493064,0.5438971178163513
0.09697199119457547,0.02025951854661063,0.018502775313183416,0.0073519975986639785,-0.1770160604108823,0.008119820882877217,-0.07753157904866344,-0.10068112533504273,0.2100194457107992,-0.11415637911614458,0.3428758264333475,-0.006310222848021125,0.013151422766913383,0.5545319351645221
0.09383708247211513,0.02152736310747992,0.01719029578280945,0.00757555554838259,-0.16598305192535515,-0.0014300438581947108,-0.11439903173668281,-0.037598360643249056,0.20027852123976558,-0.11379485751267358,0.3195884541486243,-0.005086117416540936,0.013449695864096296,0.5686215247678791
0.09266799784816038,0.02407050828947264,0.01561573486265158,0.006451681637840698,-0.158429982828664,-0.006427758880940351,-0.14364835533460352,0.008661912972214693,0.19414871926791116,-0.11954587784526322,0.306494923486399,-0.003345593694073884,0.014470518816863964,0.587544783391918
0.09027395897973747,0.03125067101814358,0.013418211054352218,0.0025850079513711297,-0.1423251024186389,-0.01103904320743302,-0.18395044044941558,0.0755577665740195,0.17853425445830076,-0.12208478177120785,0.27848138997277644,-0.0007360815379616559,0.014328283267436369,0.6152716087347601
0.08623441667035173,0.05170689994685726,0.010821381434582158,-0.012327498599703387,-0.11137645885455734,-0.009007275795255542,-0.2310702677616227,0.1646526796628581,0.14569202278147456,-0.1069125414710003,0.21505103424259078,0.0042608111080368145,0.009786580686452249,0.6508623913489442
0.07843086317484867,0.0868626757355306,0.009674714278573422,-0.04966044285804727,-0.06882283523603414,0.0031073245182991946,-0.26185105000467807,0.25242856428116023,0.09971486120240297,-0.05352988629943665,0.09943703699438339,0.014224332718963853,0.0032342268883941093,0.664173339902045
0.06673161699207648,0.12133673758301919,0.010163201140536654,-0.10962661763139155,-0.03095650917479694,0.010857259547510469,-0.2662082378947235,0.2924592599406694,0.0639486364093899,-0.025146976294423695,0.0219951453541029,0.028464687164033595,0.011858022245369198,0.658790577817986
0.05978166746339976,0.12943995618654475,0.010985006029842561,-0.129051313070918,-0.018450033824613975,0.013760408156198535,-0.27757887372953227,0.31729167256161217,0.05274544570180509,-0.020449136699245887,-0.004511110312051071,0.03523365710110902,0.018997323022260322,0.6498471905204822
0.061536759931726366,0.12067350996283434,0.013956422541525215,-0.11562628414856797,-0.019361300000899997,0.005693805499223575,-0.2809351641338873,0.3100762548586196,0.05110675367206353,-0.03583821662838545,0.02770307162855288,0.03927885688908506,0.010727759119713848,0.6375662765776557
0.061998415887045646,0.10979269375604973,0.01859099534742736,-0.1059755780644736,-0.023404269374879907,-0.0016266714439472623,-0.2801993268883492,0.2992372946220468,0.05370062974583984,-0.047154210214541144,0.05622611362201926,0.045294927811931396,0.0052060379244634,0.6246594396276122
0.05934710225442547,0.09843205509059016,0.023672161970919856,-0.10175856557980459,-0.02750532957254704,-0.006408578255969346,-0.28146159400409254,0.29455786121975974,0.05762326718271389,-0.05424264014517517,0.07332618591261497,0.050672991648533464,0.005044393665116393,0.6123034923647035
0.05612312934082642,0.08345341069083012,0.028417069321501988,-0.09600466854027426,-0.03296372897244323,-0.008860063544143981,-0.2762525182546709,0.2858206950008096,0.06273867203874545,-0.05656290447042045,0.08031514643998221,0.05482232223580336,0.009948038515760857,0.5911120993980009
0.05197929949569282,0.07149092095646074,0.029576749225402477,-0.08749907443856757,-0.03455332284578096,-0.009334731845689755,-0.2846124650984457,0.29374330482576616,0.06413061469506204,-0.06433965278278554,0.08251458861686536,0.05073644634297524,0.018211112558322286,0.5796384160475432
0.0515764820429968,0.061255467898077856,0.03022532069726631,-0.08118838603379895,-0.038231137711183916,-0.009154219990651934,-0.27317158549625525,0.28130756066059537,0.06692698727182243,-0.062296516454062076,0.08135943387221939,0.04928111006147665,0.022839871943196702,0.5638544406089007
0.10486831370561481,0.0218103433642311,0.021173478302178486,0.003503025175866399,-0.21184197354098266,0.04006465418427896,0.0268430154490704,-0.2829579697393158,0.24247286233465784,-0.10678927674049067,0.39612229938277305,-0.009533691516465739,0.011029959446815252,0.522746769803212
0.10317735086658403,0.021673036146392603,0.02038850052656266,0.004304581670008536,-0.21044654459318196,0.031648867035925246,0.0006655171101309539,-0.23765519913998656,0.24404137566641282,-0.10566291087563877,0.38236333367690445,-0.009192581392864694,0.010927948167855419,0.5289424573935735
0.10114675876462151,0.021714924370216805,0.01948553496608119,0.0050823106945340965,-0.20571190995635802,0.022267864715307017,-0.028668766317682132,-0.18654935271822837,0.24154578997939585,-0.10382780315847723,0.36579250101331967,-0.008725639525397304,0.010760782217611028,0.5366135882941094
0.09937575347558518,0.022198396117211906,0.018477969331996,0.0054442229120738855,-0.20007824459585483,0.014002212011449642,-0.05653225622625301,-0.1387647944684154,0.23761827041882103,-0.10263478997601902,0.3502015670634224,-0.008035914618431792,0.01066829003773854,0.5460611064980414
0.0979419524645704,0.023468647099551765,0.01727314120911892,0.00516775371899314,-0.1942801442262152,0.0068839621106758005,-0.08406407799963217,-0.09270094360555146,0.23339888092415292,-0.10232165984492962,0.3352370149030042,-0.007027598099734799,0.010572829096223384,0.5584339510908779
0.09618932902674394,0.02650458054044397,0.01571158730494771,0.0038253177261650655,-0.184489516110156,-0.0002126790692037005,-0.11642582267445008,-0.03797067943234622,0.22457475985930975,-0.10087315043796787,0.3146932719398535,-0.005481076233314573,0.00986112399106032,0.5757975010043663
0.09501548442876588,0.03407257323538144,0.01361333828786376,-0.000663651476764454,-0.17177387014697967,-0.00470824474321776,-0.1516849587443876,0.02158874546797674,0.21244979214663165,-0.0977026669427884,0.28840587301289183,-0.0029185377105077595,0.007403692091128175,0.6016604874684142
0.09411536428510367,0.05480985933260957,0.01087483309522828,-0.015462926863886959,-0.14497813072197704,-0.003407114853515006,-0.1912952901421734,0.09804319009528221,0.18352924502329176,-0.07961302462200015,0.23451403962009323,0.002581940771751004,-0.0015087844032523705,0.6391965995567047
0.0875604336357141,0.08971641223296255,0.00818519115682127,-0.05962184218457252,-0.09231555233024578,0.006462988266330032,-0.21808383257393946,0.1881865977646568,0.12601760288297978,-0.030425416853054405,0.11530712463657401,0.016443845170732108,-0.005471631928128029,0.6599979458849078
0.07239128352297872,0.11787435744765785,0.007385271529597086,-0.12195217661326425,-0.04160888173519285,0.009056258323313283,-0.23372358904479332,0.24997248479922407,0.07639868048993928,-0.011340263495116664,0.028744439733952583,0.0315861021966572,0.01287357614884525,0.6488829673725962
0.06871171737126741,0.11876196449789282,0.006560156709375874,-0.1241590098187921,-0.027844962157475873,0.010095441833524028,-0.254345706414242,0.2837017747814213,0.061159474961039795,-0.01689343513637031,0.008967840181421449,0.036135214863214346,0.017696650214510768,0.6403691094920005
0.07229234310447581,0.10774589449225357,0.011892046287304572,-0.10713304755559955,-0.03092035855241442,0.0007585320926316061,-0.2506540956397081,0.26710668725782755,0.06039472606747979,-0.029432455260514488,0.04661405120841265,0.04502052287278808,0.00258078870534326,0.6282710074598773
0.0710654649669818,0.09679527285311278,0.018489928135920437,-0.10251832796107468,-0.03537758837304503,-0.006176001568579294,-0.24663859656027473,0.2539874066127345,0.06369365880539174,-0.03564626479656761,0.07233448224837094,0.055233902039022315,-0.005071507779269338,0.6167166370209669
0.06510133477715468,0.0840793255787231,0.025610296824020974,-0.10112126294571387,-0.03884472597362374,-0.009878462154545518,-0.2472278493857745,0.2511747760390409,0.06719113623814904,-0.039563913462020955,0.08328854560655574,0.06346715017962848,-0.0035746443293920307,0.600459043495337
0.05874532891617326,0.07020422863463648,0.029862564954567912,-0.09489735150412922,-0.04124356310147521,-0.010705531111065864,-0.24870405413188582,0.25261377459117784,0.06938178056278788,-0.043834870743439516,0.08417963770222221,0.06470394314926245,0.004825984997608323,0.5826094555032862
0.05605283204264446,0.05668604594824849,0.030883734672914963,-0.0859369098976691,-0.0450748722874262,-0.010465916508118109,-0.23456105691621973,0.23784117519783549,0.07214549900191787,-0.042607643057765134,0.08217733282189675,0.061960884174989315,0.012884447479369957,0.5662260438322282
0.05495772317406421,0.047985778990179515,0.029711846247112202,-0.07779878108832709,-0.045698100710101046,-0.009403788343098938,-0.22975378681618325,0.23374357516911676,0.07171358872680465,-0.044177177355617575,0.07903140517312154,0.05510900192976641,0.01968707912210241,0.5491685795019514
0.10672398242105956,0.02333351150501365,0.021044321995441286,0.002054386956297997,-0.232889764413386,0.04650995125271704,0.04549510514656698,-0.3175284779436316,0.26814621665530786,-0.1024792301612255,0.40485150020644134,-0.01085241429928946,0.010155712905128124,0.5166718731138951
0.10539736189471509,0.023430647229091998,0.02026610855698075,0.002675345703204992,-0.23652240455263554,0.03855203129688482,0.0208943329036113,-0.27460018740854514,0.27627242610369857,-0.10025925778984458,0.3914638488047845,-0.010650711143241431,0.009804894766417395,0.5219470468527984
0.1037635706918464,0.023653597841384502,0.01938384848969239,0.0032852080754799053,-0.23458294532462523,0.02934947106706852,-0.006961641847553429,-0.22541110634109332,0.27729835932326485,-0.09691943496696227,0.3750934770891324,-0.01034099971339312,0.009349508962653729,0.5284223803604853
0.10248687587710173,0.02433701546885862,0.018409593857308826,0.0034304143750198478,-0.2310996412751276,0.021239677268833156,-0.03296058153381934,-0.18005742140474007,0.27593611282148933,-0.09375309635248769,0.3597615417742618,-0.00984470658347587,0.00889532929087673,0.5363551644223391
0.10175920142820867,0.025912270116113998,0.017249638962666066,0.0028157314622711906,-0.22853208504564726,0.014421709263075733,-0.05785006605897714,-0.13760853073001572,0.2755929105818441,-0.09075597623819581,0.3452798772427761,-0.009091103051071168,0.00827038150374894,0.5467324458070487
0.10098939913032981,0.029309977883089033,0.01577445978245829,0.0010139847718455505,-0.22150231506465887,0.007386116519457418,-0.08706671813709106,-0.08678487465472513,0.26986094753710754,-0.0853705339974221,0.3252121843503372,-0.007804633238709297,0.006627321905036276,0.5612367175569872
0.10154142756486766,0.037644340437864895,0.013787805299015491,-0.004307685772163662,-0.21428607240197578,0.0030824701601771236,-0.11773251514393074,-0.03346776317996083,0.26416875517616945,-0.07660678254622108,0.3005149153097065,-0.0055161151118888,0.002406298019066694,0.5829420736244312
0.10396103582694811,0.059810268339323354,0.01114012406078526,-0.01977134206525075,-0.19053724790608698,0.0032121955512365388,-0.1518599706097905,0.034737966151560475,0.23796976488213978,-0.05269940779000249,0.25258074150687393,4.890995276247555e-06,-0.010401734131048633,0.6140603322031515
0.09733335944339266,0.08636878306564717,0.009223804338857866,-0.04623801446945139,-0.10960892762645622,0.0016037780716683468,-0.180770761920295,0.12905137506017741,0.1413918679135885,-0.01815324556492748,0.14896698563697902,0.01332514845693498,-0.019273499677596,0.6216282384251745
0.08921609697041608,0.10845052860734995,0.007763098044953262,-0.10473456959465126,-0.06151007605143913,0.0003583224727572304,-0.17422767363624156,0.1616705136379853,0.09240332901948041,0.0001646094170592565,0.07507189736065444,0.03329283448197863,-0.004706060812075099,0.6032365680678915
0.09014878836211285,0.10434797295983918,0.00858257610021657,-0.09956344808966794,-0.04894683705890899,-0.0015615728126351783,-0.1793610312587865,0.17677098476957165,0.0756564794085337,-0.0030098972151465665,0.06256414924546043,0.04368467629671226,-0.0078124878487967064,0.5980188872689959
0.09307088782276468,0.09218978179196262,0.014809742758012893,-0.09457181136251123,-0.054995139828367276,-0.010625005370011344,-0.16101836293348692,0.14626669489512983,0.0789946067441287,-0.003967781414648347,0.09519916029916854,0.05932488977524192,-0.025144840382561776,0.6002278983452624
0.08770837984644005,0.07779337641478186,0.021480883036455484,-0.10007878501536105,-0.05889216848808367,-0.01578036927022255,-0.1478727801472588,0.1288798755155122,0.08258240592888963,-0.0008831821851254563,0.10763144090382647,0.07331146068630313,-0.029211150212787154,0.5935859556221403
0.07704448660841987,0.06421956224875895,0.027472349540986582,-0.10085881640258515,-0.05808139403963717,-0.01584201432089427,-0.15081656230063384,0.13625082817389916,0.081877715225061,-0.001737623473912325,0.10072886453981325,0.07971476663478369,-0.020830094616721542,0.5809971462530248
0.06698485510994298,0.05070965607954032,0.030571098905468008,-0.0922558252797992,-0.056297027059981186,-0.014096598137395153,-0.15847590454646426,0.14915937049269615,0.07961920906053152,-0.007754427512929086,0.09110227297458785,0.07691072654822315,-0.006825818541684314,0.5677813880946287
0.06351322764061815,0.039303982420312,0.029198732081592682,-0.08060223466135275,-0.05672176647492002,-0.012035136519992797,-0.14629086578378372,0.13928968076137496,0.07859092215742326,-0.007863045642856979,0.08282924774038236,0.06726948518699685,0.0049700947323487905,0.5513992893564427
0.060200505456924916,0.034674179200413234,0.028201852025262826,-0.07278574003111285,-0.05176078425212358,-0.010153614138614068,-0.16811731827263698,0.16615923842672933,0.07348164711637595,-0.021076948748059265,0.07711177729767679,0.057977894215317155,0.016786811340643474,0.5329967954940522
0.06258465194132033,0.03779827869035884,0.02779201462228261,-0.07194069839587264,-0.05004645764261194,-0.010393249340467677,-0.1722795517260759,0.17192731917306123,0.07301660316170763,-0.030498811246364776,0.0780492940765981,0.04953292850070251,0.028125002521701303,0.5256540225745405
0.10666641734750726,0.02494071877107493,0.020102552468467774,0.0016015572097337516,-0.2602264830884649,0.04236420295622693,0.03314200576555921,-0.29477993713989775,0.3066741147220651,-0.09425560032876602,0.3941116625486432,-0.011977942611020713,0.008557969497880517,0.515007501356609
0.1066411934047948,0.025661334640913604,0.019353966285364784,0.0014366266447230077,-0.2706174910818825,0.03791104679772683,0.017477160604197302,-0.2684779288056188,0.3226390234983679,-0.09245827081551299,0.3864023933850684,-0.011796235328687675,0.008292131180535971,0.5197776095460139
0.10671283489360008,0.026836297804172137,0.018447210972327148,0.00100989437055297,-0.2817030169401536,0.03271070497223812,-0.0011868060554733138,-0.23682877310542494,0.33990339115116486,-0.0896238018182253,0.37644923576912454,-0.01149592211020239,0.0078087487960948115,0.5259345088733933
0.10629357157000259,0.0285622958717236,0.01738234513684481,0.0003793087215288087,-0.28157507666360726,0.024217577487436172,-0.0279075257390994,-0.18828946383150963,0.3431095564762996,-0.08249854369537946,0.35774117204671246,-0.010814431741658474,0.006639793037127171,0.5342295209484803
0.10675914317028423,0.03230540799383009,0.016040439751298614,-0.0017878549910881148,-0.28234342200804335,0.017495734146413505,-0.05382877807951288,-0.1416684563974036,0.34734445392245356,-0.07401819766938046,0.3383375302343649,-0.009702825975135242,0.004522674867998013,0.5452278853465764
0.10908652290923956,0.04155899724114591,0.014145294065983728,-0.007706708837185408,-0.2880560217531148,0.01380436930517748,-0.08155640858961541,-0.09267462733291415,0.35849876682228066,-0.062068246972943,0.31512083768821003,-0.007711736867200188,-0.0005004336358192292,0.5607893689498222
0.11368078842807143,0.06352533358625385,0.011877110409989138,-0.02193049261971471,-0.2485003617928183,0.00980120703680178,-0.11489423913637245,-0.021478975613429995,0.31057856846777937,-0.03342152304953561,0.26608386131864187,-0.002181227814154578,-0.013933998219271587,0.5771918381990012
0.11416903357163408,0.07386465583974078,0.012314696692227742,-0.03160200528373364,-0.13982537464521055,-0.0053934046395289125,-0.09818527216592615,0.015333265785558887,0.1699827391579921,0.003726816517572478,0.18909089825248285,0.015342555461980269,-0.02712113055820525,0.5784677539250669
0.11981434202983622,0.09229456226678763,0.01062884909433277,-0.0548163628543872,-0.0899888729172732,-0.012921402853085674,-0.05749271154396865,-0.004687417936353147,0.10930602275603207,0.017175476568606907,0.15122910740767895,0.03269488956539555,-0.03465283900245439,0.539698135727374
0.12392535810863865,0.08372035362668202,0.012997718587847153,-0.056140518171312485,-0.0861026794886236,-0.021131245449227697,-0.03647412529880585,-0.026007798454677072,0.10169007791762526,0.021797952303337302,0.16110894733133413,0.050093131679250294,-0.04789226224436771,0.565965234087922
0.1166911078159681,0.06860052599649466,0.017373984013293153,-0.0704128327560202,-0.08997200908909056,-0.027392398231903127,-0.026048382488244273,-0.039956233585715165,0.10645887985866508,0.027047495575185147,0.17473568133425138,0.06583983368052092,-0.05415850276738342,0.5761410205428865
0.10172297887485643,0.05104166576814376,0.021323449355468024,-0.08177015089922743,-0.08355549848105574,-0.026983566304867326,-0.02751402822989145,-0.02739873795425908,0.10005298749051668,0.03198628732703415,0.15515870780507096,0.07583143120937876,-0.04523041691763128,0.5765129482623068
0.08519651986366715,0.036642437429439505,0.02555701880249729,-0.08075951862963424,-0.07373498698648212,-0.022602802302363306,-0.038900671214935234,-0.000499742375729112,0.0893146969890245,0.03125343522702157,0.1252714568561023,0.07711090296726654,-0.02823854683206023,0.5691692004061301
0.07422997247809027,0.026265986122986206,0.02696625986611723,-0.07301464164138574,-0.06626210688248171,-0.018078884845706637,-0.051213441582371635,0.023877953909136745,0.08097412487251782,0.025707344967754186,0.10194260576986104,0.07096357685482693,-0.01029480406953169,0.5569365569573659
0.07001490987262647,0.022995217647079652,0.026460101261479387,-0.06763998676200637,-0.05988239177507655,-0.014480320024580563,-0.060320518163097366,0.041800185202577354,0.07405289860780452,0.02017041374235172,0.08574143161951596,0.06238014535783204,0.003013689174716402,0.5384091728316731
0.07087278360835747,0.028171389155137123,0.026423148533179414,-0.06900479564895931,-0.053878440801516846,-0.013147927372057317,-0.07576247998520598,0.06391245157617777,0.06945812804279691,0.008217298696779127,0.0784366758985495,0.05476817314219689,0.017319408308318705,0.5254888217455203
0.07214950569137275,0.03524179398475388,0.026999164128505778,-0.07216088129739374,-0.04527800260168646,-0.013744693752244427,-0.10874527287223991,0.10474220110786017,0.06355643499380154,-0.016757032441201115,0.07737722785320479,0.04765879243845826,0.03699469152764419,0.5185295925334604
0.07650795401694792,0.04467752526484437,0.0279309664987249,-0.07541752935629206,-0.03998678220557626,-0.017760913928719868,-0.12808008791880696,0.12942478004985317,0.062156675100399975,-0.0454526904212447,0.08712259530278571,0.0402412630649531,0.058232942931911696,0.5320365311175944
0.10966666824331392,0.026405478946581438,0.01972594432589793,0.0006952865270461964,-0.29268026673359576,0.038270505840621666,0.03255202894001034,-0.28262200068229704,0.3510336319104793,-0.07875716045163342,0.3798608181310311,-0.01211674200936595,0.007758151909466173,0.5145951186536643
0.1322121438486596,0.056969355435222996,0.012944911839794666,-0.006528420172056083,-0.16746152236313122,-0.009283953166671119,0.017310815164204157,-0.14216089870706528,0.193728826744687,0.013001014537552993,0.23193712915641693,0.011892201922338858,-0.02332226623915627,0.5469808795978494
0.1450118803898318,0.06590609807597739,0.013008515186504081,0.012385818455848067,-0.11338994575356043,-0.025717291564339807,0.0550497395889548,-0.166396407501962,0.11887342087933861,0.019811110181017038,0.2265913677067672,0.02234023111238092,-0.04948475477409433,0.5627597071931673
0.14445585020875185,0.05962018839662012,0.012695656193779945,0.011876588240549855,-0.1025358135303551,-0.031052698938115707,0.07339517914495809,-0.18599463262423482,0.1028578198871932,0.023697718186087215,0.23244769178728547,0.030632249440797645,-0.05842105860821364,0.5445916396942766
0.12087839583347691,0.03103971017666352,0.016540155801398972,-0.021123060442358392,-0.10888698792780863,-0.03633312700943325,0.0790115575790853,-0.18608548650883047,0.1146890328611688,0.03810991608076947,0.2285884119451786,0.046463429679547405,-0.05076984565335336,0.5646779909917679
0.10049897951855156,0.014124702788340162,0.020318987931600457,-0.029489038813151673,-0.08753196140166583,-0.03354300816945217,0.08228499911546165,-0.1705275562285676,0.08905894643473637,0.04793033642039454,0.1915711499810739,0.05195462306861773,-0.040193097246767256,0.5629436766617069
0.08351335147923708,0.0049190546316096985,0.023708672747811133,-0.033910813262047194,-0.06573910864433326,-0.027803034201167445,0.07363308198708748,-0.13817844273402086,0.06415134007826369,0.05230834075809398,0.14582692217298338,0.05303770853542283,-0.023242454484034704,0.5562533213572921
